         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
118, 1.80278, 9.41955, -72.1652, -0.0723864, 0.108018, -0.0989731, -0.098833, -0.0985132, 0.135, -0.2834, 1.77194, 9.4663, -73.55, -0.054247, 0.0874641, 0.00422895, 0.00372605, 0.00444225
119, 1.77194, 9.4663, -73.55, -0.054247, 0.0874641, 0.00422895, 0.00372605, 0.00444225, -0.0648, 0.4791, 1.74532, 9.51593, -74.2419, -0.0544289, 0.117273, -0.0782047, -0.078393, -0.0792678
120, 1.74532, 9.51593, -74.2419, -0.0544289, 0.117273, -0.0782047, -0.078393, -0.0792678, -0.0836, 0.4687, 1.7172, 9.58516, -78.1066, -0.0568298, 0.157132, -0.188374, -0.188567, -0.189824
121, 1.7172, 9.58516, -78.1066, -0.0568298, 0.157132, -0.188374, -0.188567, -0.189824, 0.1378, -0.2354, 1.69063, 9.66582, -82.7563, -0.0481067, 0.159496, -0.111426, -0.112137, -0.111633
122, 1.69063, 9.66582, -82.7563, -0.0481067, 0.159496, -0.111426, -0.112137, -0.111633, -0.2741, -0.372, 1.67024, 9.73387, -85.06, -0.0333702, 0.106672, -0.0590892, -0.0589109, -0.0588454
123, 1.67024, 9.73387, -85.06, -0.0333702, 0.106672, -0.0590892, -0.0589109, -0.0588454, 0.0258, -0.2184, 1.65619, 9.77899, -85.9426, -0.0237386, 0.0795715, -0.000217396, -0.000423703, -0.000118068
124, 1.65619, 9.77899, -85.9426, -0.0237386, 0.0795715, -0.000217396, -0.000423703, -0.000118068, -0.4429, -0.4091, 1.6469, 9.8029, -85.7707, -0.0130974, 0.00706371, 0.00390913, 0.00424675, 0.00422322
125, 1.6469, 9.8029, -85.7707, -0.0130974, 0.00706371, 0.00390913, 0.00424675, 0.00422322, 0.0094, -0.0017, 1.6418, 9.80027, -85.6766, -0.00833634, -0.00650658, 0.00391954, 0.00393342, 0.00394184
126, 1.6418, 9.80027, -85.6766, -0.00833634, -0.00650658, 0.00391954, 0.00393342, 0.00394184, -0.4375, 0.2436, 1.63861, 9.79309, -87.1149, -0.00463568, -0.022965, -0.120661, -0.120443, -0.120771
127, 1.63861, 9.79309, -87.1149, -0.00463568, -0.022965, -0.120661, -0.120443, -0.120771, -0.1827, -0.3063, 1.63695, 9.77198, -90.694, -0.00258705, -0.067082, -0.106043, -0.106024, -0.106024
128, 1.63695, 9.77198, -90.694, -0.00258705, -0.067082, -0.106043, -0.106024, -0.106024, 0.0877, -0.3701, 1.63551, 9.73045, -92.2974, -0.00340951, -0.0972403, 0.00060418, 0.000609371, 0.000634465
129, 1.63551, 9.73045, -92.2974, -0.00340951, -0.0972403, 0.00060418, 0.000609371, 0.000634465, -0.3708, 0.1761, 1.63352, 9.67573, -93.0511, -0.00452893, -0.118042, -0.0801582, -0.0801696, -0.0801583
130, 1.63352, 9.67573, -93.0511, -0.00452893, -0.118042, -0.0801582, -0.0801696, -0.0801583, -0.0336, -0.0268, 1.63077, 9.61365, -95.7263, -0.00668352, -0.128297, -0.0905088, -0.0906319, -0.0905876
131, 1.63077, 9.61365, -95.7263, -0.00668352, -0.128297, -0.0905088, -0.0906319, -0.0905876, 0.3286, -0.0495, 1.62737, 9.55433, -97.2401, -0.0065892, -0.106572, -0.00648444, -0.00642206, -0.0065847
132, 1.62737, 9.55433, -97.2401, -0.0065892, -0.106572, -0.00648444, -0.00642206, -0.0065847, 0.4601, -0.385, 1.62402, 9.50471, -95.0904, -0.00685279, -0.0941789, 0.164771, 0.164802, 0.16472
133, 1.62402, 9.50471, -95.0904, -0.00685279, -0.0941789, 0.164771, 0.164802, 0.16472, -0.0223, 0.1743, 1.62084, 9.46046, -90.352, -0.00553309, -0.0807196, 0.136287, 0.136321, 0.136304
134, 1.62084, 9.46046, -90.352, -0.00553309, -0.0807196, 0.136287, 0.136321, 0.136304, 0.1314, 0.2674, 1.61846, 9.42792, -87.2997, -0.00424489, -0.0464318, 0.0802418, 0.0801996, 0.0801756
135, 1.61846, 9.42792, -87.2997, -0.00424489, -0.0464318, 0.0802418, 0.0801996, 0.0801756, 0.4959, 0.4613, 1.61569, 9.4243, -85.2673, -0.00785942, 0.0385579, 0.0671312, 0.0669882, 0.0670134
136, 1.61569, 9.4243, -85.2673, -0.00785942, 0.0385579, 0.0671312, 0.0669882, 0.0670134, -0.0112, 0.4159, 1.6108, 9.45791, -84.4518, -0.0113044, 0.0886627, -0.0208925, -0.0209195, -0.0210039
137, 1.6108, 9.45791, -84.4518, -0.0113044, 0.0886627, -0.0208925, -0.0209195, -0.0210039, -0.366, 0.0208, 1.60558, 9.50004, -86.3232, -0.00862263, 0.0688974, -0.10584, -0.105793, -0.105875
138, 1.60558, 9.50004, -86.3232, -0.00862263, 0.0688974, -0.10584, -0.105793, -0.105875, -0.3447, 0.4399, 1.60179, 9.53368, -91.2818, -0.00644195, 0.0719708, -0.247398, -0.247125, -0.247888
139, 1.60179, 9.53368, -91.2818, -0.00644195, 0.0719708, -0.247398, -0.247125, -0.247888, 0.1795, -0.0581, 1.5996, 9.57159, -98.0225, -0.00168671, 0.0820371, -0.194821, -0.195019, -0.194992
140, 1.5996, 9.57159, -98.0225, -0.00168671, 0.0820371, -0.194821, -0.195019, -0.194992, 0.1634, -0.1085, 1.60029, 9.61437, -102.251, 0.00412274, 0.0864645, -0.10223, -0.102489, -0.102337
141, 1.60029, 9.61437, -102.251, 0.00412274, 0.0864645, -0.10223, -0.102489, -0.102337, -0.2847, -0.1168, 1.60226, 9.65193, -105.021, 0.00165304, 0.0562235, -0.104027, -0.103849, -0.104057
142, 1.60226, 9.65193, -105.021, 0.00165304, 0.0562235, -0.104027, -0.103849, -0.104057, -0.4339, -0.3986, 1.59932, 9.66311, -107.991, -0.0153299, -0.0152111, -0.0996969, -0.0994039, -0.099481
143, 1.59932, 9.66311, -107.991, -0.0153299, -0.0152111, -0.0996969, -0.0994039, -0.099481, -0.3746, 0.0538, 1.58825, 9.64325, -111.61, -0.0268572, -0.0558839, -0.162451, -0.162298, -0.162456
144, 1.58825, 9.64325, -111.61, -0.0268572, -0.0558839, -0.162451, -0.162298, -0.162456, -0.069, 0.3905, 1.57612, 9.61761, -117.347, -0.0185545, -0.0393996, -0.236624, -0.23664, -0.236599
145, 1.57612, 9.61761, -117.347, -0.0185545, -0.0393996, -0.236624, -0.23664, -0.236599, -0.3422, 0.0424, 1.56548, 9.59627, -124.886, -0.0297104, -0.0542954, -0.285898, -0.286335, -0.285815
146, 1.56548, 9.59627, -124.886, -0.0297104, -0.0542954, -0.285898, -0.286335, -0.285815, 0.3054, -0.4819, 1.54711, 9.56577, -130.965, -0.0432207, -0.0661577, -0.109635, -0.109575, -0.110036
147, 1.54711, 9.56577, -130.965, -0.0432207, -0.0661577, -0.109635, -0.109575, -0.110036, -0.4982, -0.1306, 1.51621, 9.52379, -133.851, -0.0830431, -0.103925, -0.125217, -0.125886, -0.12547
148, 1.51621, 9.52379, -133.851, -0.0830431, -0.103925, -0.125217, -0.125886, -0.12547, 0.1158, 0.2389, 1.47454, 9.47323, -137.78, -0.0747964, -0.0894562, -0.141526, -0.141693, -0.141422
149, 1.47454, 9.47323, -137.78, -0.0747964, -0.0894562, -0.141526, -0.141693, -0.141422, -0.4641, 0.3659, 1.43702, 9.43045, -143.499, -0.0807096, -0.0858173, -0.274235, -0.275572, -0.273685
150, 1.43702, 9.43045, -143.499, -0.0807096, -0.0858173, -0.274235, -0.275572, -0.273685, -0.0182, -0.1149, 1.39341, 9.38792, -151.307, -0.0950798, -0.0844481, -0.244624, -0.245388, -0.245052
151, 1.39341, 9.38792, -151.307, -0.0950798, -0.0844481, -0.244624, -0.245388, -0.245052, 0.4047, 0.1241, 1.35143, 9.35128, -156.965, -0.0626806, -0.057855, -0.147869, -0.147582, -0.147822
152, 1.35143, 9.35128, -156.965, -0.0626806, -0.057855, -0.147869, -0.147582, -0.147822, 0.3169, 0.3132, 1.33226, 9.32976, -160.527, -0.0116271, -0.0282603, -0.110252, -0.109897, -0.109734
153, 1.33226, 9.32976, -160.527, -0.0116271, -0.0282603, -0.110252, -0.109897, -0.109734, -0.366, 0.1723, 1.32818, 9.3182, -164.628, -0.0181557, -0.0226572, -0.189522, -0.190202, -0.189129
154, 1.32818, 9.3182, -164.628, -0.0181557, -0.0226572, -0.189522, -0.190202, -0.189129, 0.315, 0.1913, 1.32655, 9.31004, -169.857, 0.0207268, -0.00886715, -0.157142, -0.156995, -0.156965
155, 1.32655, 9.31004, -169.857, 0.0207268, -0.00886715, -0.157142, -0.156995, -0.156965, 0.4541, 0.3142, 1.3521, 9.30885, -173.52, 0.0898096, 0.00422129, -0.0998222, -0.0996824, -0.099692
156, 1.3521, 9.30885, -173.52, 0.0898096, 0.00422129, -0.0998222, -0.0996824, -0.099692, -0.4082, 0.145, 1.3983, 9.31148, -177.242, 0.0789005, 0.00467119, -0.177915, -0.177972, -0.177829
157, 1.3983, 9.31148, -177.242, 0.0789005, 0.00467119, -0.177915, -0.177972, -0.177829, -0.0863, -0.4759, 1.4283, 9.31346, 178.423, 0.0322016, 0.00348704, -0.0995956, -0.0995574, -0.0994229
158, 1.4283, 9.31346, 178.423, 0.0322016, 0.00348704, -0.0995956, -0.0995574, -0.0994229, -0.1152, -0.4894, 1.42929, 9.31544, 177.076, -0.0239131, 0.00454332, 0.00187238, 0.00195809, 0.00210989
159, 1.42929, 9.31544, 177.076, -0.0239131, 0.00454332, 0.00187238, 0.00195809, 0.00210989, -0.2459, 0.0858, 1.40789, 9.31792, 176.761, -0.0520448, 0.00502392, -0.0432371, -0.0430987, -0.0432469
160, 1.40789, 9.31792, 176.761, -0.0520448, 0.00502392, -0.0432371, -0.0430987, -0.0432469, 0.3968, -0.0962, 1.38622, 9.32, 176.413, -0.0332493, 0.00327658, 0.0403884, 0.0402382, 0.0404369
161, 1.38622, 9.32, 176.413, -0.0332493, 0.00327658, 0.0403884, 0.0402382, 0.0404369, -0.2334, -0.0919, 1.3679, 9.32159, 177.656, -0.0508576, 0.00357362, 0.0282065, 0.0282548, 0.0282378
162, 1.3679, 9.32159, 177.656, -0.0508576, 0.00357362, 0.0282065, 0.0282548, 0.0282378, 0.3855, 0.0507, 1.34676, 9.3231, 179.012, -0.0193526, 0.00211349, 0.07876, 0.0788284, 0.0787414
163, 1.34676, 9.3231, 179.012, -0.0193526, 0.00211349, 0.07876, 0.0788284, 0.0787414, 0.2877, -0.1173, 1.34171, 9.324, -177.66, -0.00195873, 0.00153883, 0.153301, 0.153362, 0.153275
164, 1.34171, 9.324, -177.66, -0.00195873, 0.00153883, 0.153301, 0.153362, 0.153275, -0.1624, 0.2379, 1.34468, 9.32489, -174.144, 0.00669656, 0.0016304, 0.0711122, 0.0710978, 0.071167
165, 1.34468, 9.32489, -174.144, 0.00669656, 0.0016304, 0.0711122, 0.0710978, 0.071167, -0.2, 0.0654, 1.34755, 9.32557, -173.304, 0.00169741, 0.000766329, -0.00611221, -0.00615162, -0.00610638
166, 1.34755, 9.32557, -173.304, 0.00169741, 0.000766329, -0.00611221, -0.00615162, -0.00610638, -0.2339, -0.0868, 1.34056, 9.32502, -174.078, -0.0268701, -0.00257621, -0.043169, -0.0431612, -0.0431657
167, 1.34056, 9.32502, -174.078, -0.0268701, -0.00257621, -0.043169, -0.0431612, -0.0431657, 0.2995, -0.4954, 1.32065, 9.32307, -173.549, -0.0520574, -0.00523381, 0.103109, 0.10305, 0.103229
168, 1.32065, 9.32307, -173.549, -0.0520574, -0.00523381, 0.103109, 0.10305, 0.103229, 0.3209, -0.3353, 1.29413, 9.32024, -168.534, -0.0555471, -0.00655593, 0.23862, 0.238389, 0.238974
169, 1.29413, 9.32024, -168.534, -0.0555471, -0.00655593, 0.23862, 0.238389, 0.238974, -0.3734, -0.4363, 1.25327, 9.31299, -161.469, -0.116028, -0.0261913, 0.237132, 0.237638, 0.237978
170, 1.25327, 9.31299, -161.469, -0.116028, -0.0261913, 0.237132, 0.237638, 0.237978, 0.4442, -0.0628, 1.19488, 9.29853, -154.048, -0.0998698, -0.0250105, 0.292122, 0.291715, 0.292585
171, 1.19488, 9.29853, -154.048, -0.0998698, -0.0250105, 0.292122, 0.291715, 0.292585, 0.432, -0.3597, 1.14894, 9.28583, -144.083, -0.087454, -0.0282224, 0.408206, 0.407075, 0.409665
172, 1.14894, 9.28583, -144.083, -0.087454, -0.0282224, 0.408206, 0.407075, 0.409665, -0.0167, -0.0564, 1.10752, 9.27002, -132.502, -0.0825199, -0.0392609, 0.379204, 0.379075, 0.380172
173, 1.10752, 9.27002, -132.502, -0.0825199, -0.0392609, 0.379204, 0.379075, 0.380172, -0.0501, 0.2179, 1.0702, 9.25035, -123.16, -0.063752, -0.0346972, 0.267443, 0.267596, 0.267618
174, 1.0702, 9.25035, -123.16, -0.063752, -0.0346972, 0.267443, 0.267596, 0.267618, -0.0014, -0.2041, 1.03896, 9.22826, -115.987, -0.061544, -0.054623, 0.247721, 0.24772, 0.248676
175, 1.03896, 9.22826, -115.987, -0.061544, -0.054623, 0.247721, 0.24772, 0.248676, 0.067, -0.1138, 1.00983, 9.19797, -108.895, -0.0552119, -0.067638, 0.246947, 0.246749, 0.247737
176, 1.00983, 9.19797, -108.895, -0.0552119, -0.067638, 0.246947, 0.246749, 0.247737, -0.1566, -0.463, 0.982122, 9.15393, -101.556, -0.0571769, -0.117725, 0.268454, 0.269063, 0.270569
177, 0.982122, 9.15393, -101.556, -0.0571769, -0.117725, 0.268454, 0.269063, 0.270569, -0.0964, 0.4244, 0.956378, 9.09477, -95.4097, -0.0435904, -0.102797, 0.140403, 0.141048, 0.140156
178, 0.956378, 9.09477, -95.4097, -0.0435904, -0.102797, 0.140403, 0.141048, 0.140156, -0.1792, 0.3044, 0.93762, 9.04626, -93.3815, -0.0319767, -0.0915704, 0.00651466, 0.00714747, 0.00617335
179, 0.93762, 9.04626, -93.3815, -0.0319767, -0.0915704, 0.00651466, 0.00714747, 0.00617335, 0.3647, 0.4834, 0.924728, 9.01678, -93.9894, -0.0196959, -0.0217006, -0.0366755, -0.0370948, -0.0373037
180, 0.924728, 9.01678, -93.9894, -0.0196959, -0.0217006, -0.0366755, -0.0370948, -0.0373037, -0.0251, -0.0538, 0.916743, 9.01195, -95.0097, -0.0134956, -0.0102236, -0.0303218, -0.0302638, -0.0302669
181, 0.916743, 9.01195, -95.0097, -0.0134956, -0.0102236, -0.0303218, -0.0302638, -0.0302669, 0.4553, -0.121, 0.91139, 9.01129, -94.4592, -0.00745335, 0.0160042, 0.0812469, 0.0810973, 0.0813008
182, 0.91139, 9.01129, -94.4592, -0.00745335, 0.0160042, 0.0812469, 0.0810973, 0.0813008, -0.479, -0.2151, 0.907745, 9.00928, -92.3382, -0.00772467, -0.0371353, 0.043362, 0.0435168, 0.0434461
183, 0.907745, 9.00928, -92.3382, -0.00772467, -0.0371353, 0.043362, 0.0435168, 0.0434461, 0.3489, 0.1237, 0.904495, 8.99449, -90.9625, -0.00509939, -0.0101565, 0.0662094, 0.0661056, 0.0661928
184, 0.904495, 8.99449, -90.9625, -0.00509939, -0.0101565, 0.0662094, 0.0661056, 0.0661928, -0.0888, 0.1483, 0.902388, 8.9937, -89.5408, -0.003526, 0.0041822, 0.0209798, 0.0210083, 0.0209393
185, 0.902388, 8.9937, -89.5408, -0.003526, 0.0041822, 0.0209798, 0.0210083, 0.0209393, 0.2633, -0.4021, 0.900941, 8.99342, -87.7211, -0.0022143, -0.00747069, 0.129049, 0.128956, 0.129181
186, 0.900941, 8.99342, -87.7211, -0.0022143, -0.00747069, 0.129049, 0.128956, 0.129181, 0.3219, -0.1664, 0.89988, 8.99175, -82.5465, -0.00234599, 0.00275791, 0.224015, 0.223932, 0.224067
187, 0.89988, 8.99175, -82.5465, -0.00234599, 0.00275791, 0.224015, 0.223932, 0.224067, -0.2789, -0.1805, 0.900022, 8.98686, -76.4056, 0.00484471, -0.0299174, 0.188511, 0.188562, 0.188585
188, 0.900022, 8.98686, -76.4056, 0.00484471, -0.0299174, 0.188511, 0.188562, 0.188585, -0.1749, 0.229, 0.903397, 8.96918, -72.4999, 0.00668291, -0.0331804, 0.0786483, 0.0786973, 0.0786236
189, 0.903397, 8.96918, -72.4999, 0.00668291, -0.0331804, 0.0786483, 0.0786973, 0.0786236, -0.3752, -0.4152, 0.911258, 8.9399, -70.7746, 0.028486, -0.0941037, 0.05561, 0.0557823, 0.0558161
190, 0.911258, 8.9399, -70.7746, 0.028486, -0.0941037, 0.05561, 0.0557823, 0.0558161, 0.4816, -0.082, 0.925413, 8.89415, -67.9987, 0.0232883, -0.0757361, 0.150602, 0.150446, 0.15073
191, 0.925413, 8.89415, -67.9987, 0.0232883, -0.0757361, 0.150602, 0.150446, 0.15073, 0.2153, -0.4506, 0.938375, 8.85526, -61.96, 0.0316327, -0.0853816, 0.27014, 0.269951, 0.270839
192, 0.938375, 8.85526, -61.96, 0.0316327, -0.0853816, 0.27014, 0.269951, 0.270839, -0.0924, -0.3907, 0.960454, 8.80474, -53.526, 0.0603666, -0.119455, 0.30663, 0.306903, 0.308105
193, 0.960454, 8.80474, -53.526, 0.0603666, -0.119455, 0.30663, 0.306903, 0.308105, 0.4009, -0.2395, 0.992816, 8.74587, -43.7407, 0.0640458, -0.109321, 0.38397, 0.383111, 0.385585
194, 0.992816, 8.74587, -43.7407, 0.0640458, -0.109321, 0.38397, 0.383111, 0.385585, 0.402, 0.2177, 1.01851, 8.7007, -32.6198, 0.0311667, -0.0670017, 0.379111, 0.377987, 0.379383
195, 1.01851, 8.7007, -32.6198, 0.0311667, -0.0670017, 0.379111, 0.377987, 0.379383, 0.1488, -0.0598, 1.03052, 8.67319, -22.0438, 0.0233017, -0.0472862, 0.360523, 0.359751, 0.361247
196, 1.03052, 8.67319, -22.0438, 0.0233017, -0.0472862, 0.360523, 0.359751, 0.361247, 0.4279, -0.1997, 1.03781, 8.6541, -10.9771, 0.00600183, -0.0303431, 0.422456, 0.421255, 0.423327
197, 1.03781, 8.6541, -10.9771, 0.00600183, -0.0303431, 0.422456, 0.421255, 0.423327, 0.1053, -0.1102, 1.03972, 8.64147, 1.20511, 0.00197779, -0.0209911, 0.416121, 0.415767, 0.416554
198, 1.03972, 8.64147, 1.20511, 0.00197779, -0.0209911, 0.416121, 0.415767, 0.416554, -0.1192, -0.172, 1.04631, 8.63321, 12.4262, 0.0265944, -0.0111875, 0.364072, 0.364015, 0.364567
199, 1.04631, 8.63321, 12.4262, 0.0265944, -0.0111875, 0.364072, 0.364015, 0.364567, -0.2937, 0.2212, 1.06221, 8.62979, 20.8207, 0.0361459, -0.00251295, 0.210278, 0.210519, 0.210209
200, 1.06221, 8.62979, 20.8207, 0.0361459, -0.00251295, 0.210278, 0.210519, 0.210209, -0.3466, -0.2421, 1.08919, 8.63371, 25.5409, 0.0779159, 0.021391, 0.133811, 0.134237, 0.134269
201, 1.08919, 8.63371, 25.5409, 0.0779159, 0.021391, 0.133811, 0.134237, 0.134269, 0.4412, 0.2699, 1.12135, 8.64228, 29.3152, 0.0337932, 0.00355861, 0.137748, 0.137471, 0.137684
202, 1.12135, 8.64228, 29.3152, 0.0337932, 0.00355861, 0.137748, 0.137471, 0.137684, 0.3982, -0.1745, 1.1305, 8.64077, 34.3968, 0.00768712, -0.00722474, 0.226028, 0.225672, 0.226201
203, 1.1305, 8.64077, 34.3968, 0.00768712, -0.00722474, 0.226028, 0.225672, 0.226201, 0.2892, 0.1214, 1.12594, 8.63187, 41.2806, -0.0239243, -0.028144, 0.242158, 0.242011, 0.242136
204, 1.12594, 8.63187, 41.2806, -0.0239243, -0.028144, 0.242158, 0.242011, 0.242136, -0.4522, -0.1878, 1.11878, 8.62303, 47.1832, 0.00462304, 0.00229363, 0.159807, 0.159827, 0.159822
205, 1.11878, 8.62303, 47.1832, 0.00462304, 0.00229363, 0.159807, 0.159827, 0.159822, 0.4062, -0.3467, 1.1241, 8.62774, 52.8003, 0.00857669, 0.0073924, 0.259026, 0.259175, 0.258864
206, 1.1241, 8.62774, 52.8003, 0.00857669, 0.0073924, 0.259026, 0.259175, 0.258864, -0.0475, 0.2479, 1.1266, 8.62914, 59.6756, 0.000138998, -0.00405074, 0.192399, 0.192392, 0.192385
207, 1.1266, 8.62914, 59.6756, 0.000138998, -0.00405074, 0.192399, 0.192392, 0.192385, 0.3135, -0.2769, 1.12503, 8.62446, 65.7459, -0.00345412, -0.00947915, 0.255269, 0.255081, 0.25541
208, 1.12503, 8.62446, 65.7459, -0.00345412, -0.00947915, 0.255269, 0.255081, 0.25541, 0.3689, 0.3492, 1.11851, 8.60751, 73.072, -0.0244198, -0.0677279, 0.239992, 0.240241, 0.240121
209, 1.11851, 8.60751, 73.072, -0.0244198, -0.0677279, 0.239992, 0.240241, 0.240121, 0.2362, -0.0152, 1.10472, 8.5657, 79.9397, -0.0290321, -0.0969131, 0.246023, 0.246542, 0.246055
210, 1.10472, 8.5657, 79.9397, -0.0290321, -0.0969131, 0.246023, 0.246542, 0.246055, 0.2858, 0.3699, 1.08977, 8.50406, 86.4363, -0.0297309, -0.152786, 0.199224, 0.200294, 0.200098
211, 1.08977, 8.50406, 86.4363, -0.0297309, -0.152786, 0.199224, 0.200294, 0.200098, -0.1055, 0.0821, 1.07661, 8.42187, 91.1287, -0.0220956, -0.164817, 0.127573, 0.128065, 0.128171
212, 1.07661, 8.42187, 91.1287, -0.0220956, -0.164817, 0.127573, 0.128065, 0.128171, 0.085, -0.186, 1.06776, 8.34132, 94.8837, -0.0132831, -0.157944, 0.147465, 0.148302, 0.14743
213, 1.06776, 8.34132, 94.8837, -0.0132831, -0.157944, 0.147465, 0.148302, 0.14743, -0.3439, -0.3565, 1.06197, 8.27606, 99.045, -0.0113264, -0.0971834, 0.135902, 0.135748, 0.135475
214, 1.06197, 8.27606, 99.045, -0.0113264, -0.0971834, 0.135902, 0.135748, 0.135475, 0.376, 0.4802, 1.06031, 8.21869, 102.373, 0.00847559, -0.150758, 0.0943226, 0.095435, 0.0954449
215, 1.06031, 8.21869, 102.373, 0.00847559, -0.150758, 0.0943226, 0.095435, 0.0954449, -0.4517, 0.467, 1.06802, 8.13713, 102.635, 0.019575, -0.164911, -0.0938755, -0.0940786, -0.0930001
216, 1.06802, 8.13713, 102.635, 0.019575, -0.164911, -0.0938755, -0.0940786, -0.0930001, 0.4814, -0.1772, 1.08009, 8.04918, 100.728, 0.0285025, -0.189608, 0.00389623, 0.0042413, 0.00396039
217, 1.08009, 8.04918, 100.728, 0.0285025, -0.189608, 0.00389623, 0.0042413, 0.00396039, 0.4556, -0.0906, 1.09661, 7.94634, 102.753, 0.0384811, -0.223843, 0.130284, 0.131193, 0.130505
218, 1.09661, 7.94634, 102.753, 0.0384811, -0.223843, 0.130284, 0.131193, 0.130505, -0.0652, 0.293, 1.11869, 7.8285, 105.913, 0.0500762, -0.245683, 0.0657196, 0.0662747, 0.0666518
219, 1.11869, 7.8285, 105.913, 0.0500762, -0.245683, 0.0657196, 0.0662747, 0.0666518, 0.4227, 0.2739, 1.14938, 7.69266, 107.6, 0.0743461, -0.302113, 0.0668515, 0.0683092, 0.0679919
220, 1.14938, 7.69266, 107.6, 0.0743461, -0.302113, 0.0668515, 0.0683092, 0.0679919, 0.0024, -0.025, 1.18995, 7.5373, 109.562, 0.0852425, -0.310459, 0.066588, 0.0675851, 0.0674247
221, 1.18995, 7.5373, 109.562, 0.0852425, -0.310459, 0.066588, 0.0675851, 0.0674247, 0.3688, 0.1591, 1.23772, 7.37446, 111.809, 0.108902, -0.347624, 0.0947301, 0.0969044, 0.0962551
222, 1.23772, 7.37446, 111.809, 0.108902, -0.347624, 0.0947301, 0.0969044, 0.0962551, 0.0861, 0.0616, 1.29706, 7.1959, 114.557, 0.127269, -0.362408, 0.0918296, 0.0938601, 0.0935573
223, 1.29706, 7.1959, 114.557, 0.127269, -0.362408, 0.0918296, 0.0938601, 0.0935573, -0.2756, -0.1423, 1.36121, 7.02096, 116.68, 0.125194, -0.328992, 0.0529148, 0.0538764, 0.0540688
224, 1.36121, 7.02096, 116.68, 0.125194, -0.328992, 0.0529148, 0.0538764, 0.0540688, 0.0866, -0.3753, 1.42306, 6.86472, 118.977, 0.122803, -0.29745, 0.122703, 0.124492, 0.122968
225, 1.42306, 6.86472, 118.977, 0.122803, -0.29745, 0.122703, 0.124492, 0.122968, -0.1773, -0.1288, 1.48331, 6.72481, 122.551, 0.119249, -0.264084, 0.112234, 0.113306, 0.113102
226, 1.48331, 6.72481, 122.551, 0.119249, -0.264084, 0.112234, 0.113306, 0.113102, 0.0137, 0.4815, 1.54916, 6.59003, 124.369, 0.149583, -0.283508, 0.00576522, 0.00708258, 0.00813998
227, 1.54916, 6.59003, 124.369, 0.149583, -0.283508, 0.00576522, 0.00708258, 0.00813998, 0.0879, -0.0706, 1.62889, 6.44616, 124.395, 0.164244, -0.285702, 0.0141237, 0.0152346, 0.014962
228, 1.62889, 6.44616, 124.395, 0.164244, -0.285702, 0.0141237, 0.0152346, 0.014962, 0.0576, -0.3125, 1.71079, 6.30743, 125.769, 0.160759, -0.265703, 0.08582, 0.0868625, 0.0861095
229, 1.71079, 6.30743, 125.769, 0.160759, -0.265703, 0.08582, 0.0868625, 0.0861095, 0.2398, -0.1336, 1.79271, 6.17655, 129.248, 0.171627, -0.263136, 0.154938, 0.157085, 0.155714
230, 1.79271, 6.17655, 129.248, 0.171627, -0.263136, 0.154938, 0.157085, 0.155714, -0.2522, 0.432, 1.88307, 6.04467, 132.127, 0.191001, -0.265354, 0.0192974, 0.0201167, 0.0216884
231, 1.88307, 6.04467, 132.127, 0.191001, -0.265354, 0.0192974, 0.0201167, 0.0216884, -0.1541, 0.0683, 1.98113, 5.91341, 131.416, 0.196271, -0.255483, -0.0531336, -0.0525707, -0.0521778
232, 1.98113, 5.91341, 131.416, 0.196271, -0.255483, -0.0531336, -0.0525707, -0.0521778, -0.365, 0.1182, 2.07759, 5.78981, 128.691, 0.18735, -0.23788, -0.141804, -0.141804, -0.141807
233, 2.07759, 5.78981, 128.691, 0.18735, -0.23788, -0.141804, -0.141804, -0.141807, 0.2931, 0.4084, 2.17634, 5.66333, 124.219, 0.215606, -0.281954, -0.159013, -0.160409, -0.160914
234, 2.17634, 5.66333, 124.219, 0.215606, -0.281954, -0.159013, -0.160409, -0.160914, 0.0107, -0.3088, 2.28216, 5.52141, 120.671, 0.199788, -0.274383, -0.0784597, -0.0798039, -0.0792911
235, 2.28216, 5.52141, 120.671, 0.199788, -0.274383, -0.0784597, -0.0798039, -0.0792911, -0.2484, -0.3579, 2.37424, 5.39218, 119.2, 0.164257, -0.234363, -0.0317812, -0.0322846, -0.0321298
236, 2.37424, 5.39218, 119.2, 0.164257, -0.234363, -0.0317812, -0.0322846, -0.0321298, -0.0521, -0.2109, 2.44985, 5.28183, 118.848, 0.142386, -0.213566, 0.00726854, 0.0067982, 0.0070307
237, 2.44985, 5.28183, 118.848, 0.142386, -0.213566, 0.00726854, 0.0067982, 0.0070307, 0.3369, -0.4232, 2.51696, 5.1791, 120.937, 0.13003, -0.203033, 0.151576, 0.151595, 0.151574
238, 2.51696, 5.1791, 120.937, 0.13003, -0.203033, 0.151576, 0.151595, 0.151574, 0.2363, -0.3144, 2.58111, 5.07899, 126.943, 0.125105, -0.193235, 0.258111, 0.259057, 0.258121
239, 2.58111, 5.07899, 126.943, 0.125105, -0.193235, 0.258111, 0.259057, 0.258121, -0.4787, 0.1252, 2.64206, 4.98737, 132.89, 0.114613, -0.167622, 0.127178, 0.127019, 0.128124
