         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
117, -3.53185, 0.602485, 51.4049, -0.113963, -0.0411648, 0.401062, 0.402353, 0.401921, 0.4209, 0.3284, -3.59219, 0.567139, 61.7607, -0.129458, -0.106436, 0.336173, 0.340218, 0.338157
118, -3.59219, 0.567139, 61.7607, -0.129458, -0.106436, 0.336173, 0.340218, 0.338157, 0.4191, 0.0125, -3.65747, 0.499294, 71.5643, -0.128057, -0.161379, 0.356913, 0.361779, 0.357773
119, -3.65747, 0.499294, 71.5643, -0.128057, -0.161379, 0.356913, 0.361779, 0.357773, 0.0502, 0.2418, -3.71752, 0.408618, 80.8759, -0.110298, -0.199229, 0.278155, 0.281307, 0.280753
120, -3.71752, 0.408618, 80.8759, -0.110298, -0.199229, 0.278155, 0.281307, 0.280753, -0.2082, -0.4218, -3.76509, 0.316275, 88.4344, -0.0797296, -0.156906, 0.261831, 0.26299, 0.260584
121, -3.76509, 0.316275, 88.4344, -0.0797296, -0.156906, 0.261831, 0.26299, 0.260584, -0.4073, 0.2451, -3.79855, 0.245035, 94.0095, -0.0550861, -0.133514, 0.107021, 0.106401, 0.108745
122, -3.79855, 0.245035, 94.0095, -0.0550861, -0.133514, 0.107021, 0.106401, 0.108745, -0.2542, -0.0273, -3.82144, 0.185368, 95.6103, -0.0376188, -0.105589, 0.0200708, 0.0198478, 0.0205117
123, -3.82144, 0.185368, 95.6103, -0.0376188, -0.105589, 0.0200708, 0.0198478, 0.0205117, 0.4747, 0.1944, -3.83554, 0.124023, 96.5322, -0.0181711, -0.151809, 0.0581338, 0.0600016, 0.0591655
124, -3.83554, 0.124023, 96.5322, -0.0181711, -0.151809, 0.0581338, 0.0600016, 0.0591655, 0.3066, -0.2864, -3.84098, 0.0427557, 99.6927, -0.00500006, -0.163538, 0.168164, 0.169689, 0.168016
125, -3.84098, 0.0427557, 99.6927, -0.00500006, -0.163538, 0.168164, 0.169689, 0.168016, -0.0764, 0.3844, -3.83941, -0.0444233, 103.655, 0.0121682, -0.187815, 0.0803038, 0.0809256, 0.0817739
126, -3.83941, -0.0444233, 103.655, 0.0121682, -0.187815, 0.0803038, 0.0809256, 0.0817739, 0.1309, -0.4766, -3.83165, -0.133847, 106.663, 0.0168356, -0.16346, 0.158424, 0.159509, 0.157832
127, -3.83165, -0.133847, 106.663, 0.0168356, -0.16346, 0.158424, 0.159509, 0.157832, 0.1398, 0.2918, -3.81907, -0.219014, 111.083, 0.0369748, -0.186389, 0.128972, 0.13022, 0.130252
128, -3.81907, -0.219014, 111.083, 0.0369748, -0.186389, 0.128972, 0.13022, 0.130252, 0.3656, -0.4654, -3.79726, -0.312697, 116.193, 0.0474798, -0.181133, 0.252524, 0.254645, 0.251887
129, -3.79726, -0.312697, 116.193, 0.0474798, -0.181133, 0.252524, 0.254645, 0.251887, 0.2172, 0.2922, -3.76623, -0.408888, 123.483, 0.0813118, -0.208974, 0.230571, 0.233026, 0.23243
130, -3.76623, -0.408888, 123.483, 0.0813118, -0.208974, 0.230571, 0.233026, 0.23243, 0.3718, -0.3505, -3.71969, -0.514033, 131.081, 0.102437, -0.206884, 0.320261, 0.324276, 0.319747
131, -3.71969, -0.514033, 131.081, 0.102437, -0.206884, 0.320261, 0.324276, 0.319747, -0.1735, -0.0346, -3.66661, -0.611434, 139.882, 0.106586, -0.179314, 0.270508, 0.272101, 0.2714
132, -3.66661, -0.611434, 139.882, 0.106586, -0.179314, 0.270508, 0.272101, 0.2714, 0.0982, -0.4192, -3.61475, -0.692341, 147.99, 0.0982955, -0.143171, 0.31332, 0.315875, 0.311894
133, -3.61475, -0.692341, 147.99, 0.0982955, -0.143171, 0.31332, 0.315875, 0.311894, -0.2129, 0.2167, -3.56486, -0.757296, 155.733, 0.105771, -0.119508, 0.203124, 0.203707, 0.204659
134, -3.56486, -0.757296, 155.733, 0.105771, -0.119508, 0.203124, 0.203707, 0.204659, 0.147, 0.3288, -3.50281, -0.814807, 160.181, 0.148624, -0.113236, 0.117443, 0.119377, 0.11961
135, -3.50281, -0.814807, 160.181, 0.148624, -0.113236, 0.117443, 0.119377, 0.11961, 0.4962, 0.2763, -3.41075, -0.872424, 163.559, 0.221647, -0.117636, 0.129824, 0.133297, 0.132072
136, -3.41075, -0.872424, 163.559, 0.221647, -0.117636, 0.129824, 0.133297, 0.132072, -0.0443, -0.384, -3.2993, -0.926947, 167.953, 0.207177, -0.096201, 0.17889, 0.180442, 0.178684
137, -3.2993, -0.926947, 167.953, 0.207177, -0.096201, 0.17889, 0.180442, 0.178684, 0.2101, 0.2036, -3.19087, -0.971213, 172.997, 0.238249, -0.0823813, 0.163948, 0.166565, 0.165877
138, -3.19087, -0.971213, 172.997, 0.238249, -0.0823813, 0.163948, 0.166565, 0.165877, 0.3224, -0.2466, -3.06798, -1.00801, 178.585, 0.251595, -0.0642727, 0.240255, 0.244125, 0.240607
139, -3.06798, -1.00801, 178.585, 0.251595, -0.0642727, 0.240255, 0.244125, 0.240607, 0.1354, -0.1508, -2.94136, -1.03469, -173.894, 0.250001, -0.04213, 0.275305, 0.278842, 0.276111
140, -2.94136, -1.03469, -173.894, 0.250001, -0.04213, 0.275305, 0.278842, 0.276111, 0.2626, 0.031, -2.81139, -1.04857, -165.87, 0.271843, -0.011814, 0.282926, 0.287723, 0.284724
141, -2.81139, -1.04857, -165.87, 0.271843, -0.011814, 0.282926, 0.287723, 0.284724, -0.1513, -0.2622, -2.68255, -1.04932, -157.984, 0.237133, 0.00646746, 0.264746, 0.266904, 0.264671
142, -2.68255, -1.04932, -157.984, 0.237133, 0.00646746, 0.264746, 0.266904, 0.264671, 0.4491, -0.408, -2.56948, -1.0404, -148.998, 0.219573, 0.0312059, 0.380793, 0.386971, 0.379373
143, -2.56948, -1.0404, -148.998, 0.219573, 0.0312059, 0.380793, 0.386971, 0.379373, 0.0115, 0.0378, -2.46269, -1.01731, -138.216, 0.205425, 0.0601389, 0.347003, 0.350483, 0.348318
144, -2.46269, -1.01731, -138.216, 0.205425, 0.0601389, 0.347003, 0.350483, 0.348318, 0.1817, -0.3434, -2.367, -0.982831, -127.974, 0.175038, 0.0749339, 0.382945, 0.387212, 0.381359
145, -2.367, -0.982831, -127.974, 0.175038, 0.0749339, 0.382945, 0.387212, 0.381359, 0.1778, -0.4937, -2.28985, -0.94629, -115.894, 0.133416, 0.0689277, 0.462282, 0.466173, 0.459103
146, -2.28985, -0.94629, -115.894, 0.133416, 0.0689277, 0.462282, 0.466173, 0.459103, 0.0941, 0.0818, -2.2303, -0.908276, -103.087, 0.106818, 0.0881189, 0.414005, 0.416947, 0.414342
147, -2.2303, -0.908276, -103.087, 0.106818, 0.0881189, 0.414005, 0.416947, 0.414342, 0.4162, -0.3831, -2.18366, -0.860868, -90.4313, 0.0794364, 0.0981197, 0.490087, 0.49465, 0.487723
148, -2.18366, -0.860868, -90.4313, 0.0794364, 0.0981197, 0.490087, 0.49465, 0.487723, 0.4946, 0.1042, -2.15182, -0.801354, -75.9058, 0.0452527, 0.145489, 0.511362, 0.517174, 0.511669
149, -2.15182, -0.801354, -75.9058, 0.0452527, 0.145489, 0.511362, 0.517174, 0.511669, -0.0598, -0.4482, -2.13435, -0.734413, -61.2487, 0.0310221, 0.108481, 0.511675, 0.513619, 0.50891
150, -2.13435, -0.734413, -61.2487, 0.0310221, 0.108481, 0.511675, 0.513619, 0.50891, 0.199, -0.0786, -2.12403, -0.684915, -46.8405, 0.00722935, 0.094792, 0.49159, 0.494358, 0.490438
151, -2.12403, -0.684915, -46.8405, 0.00722935, 0.094792, 0.49159, 0.494358, 0.490438, -0.3983, -0.3458, -2.1155, -0.649594, -33.8256, 0.0370742, 0.0415691, 0.409936, 0.409337, 0.408077
152, -2.1155, -0.649594, -33.8256, 0.0370742, 0.0415691, 0.409936, 0.409337, 0.408077, 0.231, -0.3385, -2.09284, -0.636296, -21.8706, 0.0481838, 0.016993, 0.441947, 0.442771, 0.440588
153, -2.09284, -0.636296, -21.8706, 0.0481838, 0.016993, 0.441947, 0.442771, 0.440588, -0.0342, 0.3269, -2.07325, -0.629047, -10.5557, 0.0246595, 0.0139385, 0.324521, 0.324625, 0.324648
154, -2.07325, -0.629047, -10.5557, 0.0246595, 0.0139385, 0.324521, 0.324625, 0.324648, 0.4122, 0.0484, -2.07101, -0.622169, -1.61984, -0.0175536, 0.0131072, 0.320687, 0.321232, 0.320617
155, -2.07101, -0.622169, -1.61984, -0.0175536, 0.0131072, 0.320687, 0.321232, 0.320617, -0.0296, -0.2581, -2.07898, -0.616513, 7.65512, -0.00280268, 0.0104394, 0.322885, 0.322965, 0.322697
156, -2.07898, -0.616513, 7.65512, -0.00280268, 0.0104394, 0.322885, 0.322965, 0.322697, -0.113, 0.4908, -2.08476, -0.613081, 14.9552, -0.0289555, 0.001138, 0.167282, 0.167273, 0.167575
157, -2.08476, -0.613081, 14.9552, -0.0289555, 0.001138, 0.167282, 0.167273, 0.167575, -0.0189, -0.0125, -2.10047, -0.613614, 18.6845, -0.0311403, -0.00240776, 0.112387, 0.112443, 0.112381
158, -2.10047, -0.613614, 18.6845, -0.0311403, -0.00240776, 0.112387, 0.112443, 0.112381, 0.4883, 0.2212, -2.12706, -0.619558, 22.2182, -0.0825354, -0.0246256, 0.141555, 0.142108, 0.141788
159, -2.12706, -0.619558, 22.2182, -0.0825354, -0.0246256, 0.141555, 0.142108, 0.141788, 0.34, 0.3357, -2.18397, -0.639626, 26.204, -0.143415, -0.0560679, 0.129392, 0.130136, 0.12998
160, -2.18397, -0.639626, 26.204, -0.143415, -0.0560679, 0.129392, 0.130136, 0.12998, -0.2489, 0.4236, -2.26256, -0.672569, 28.0584, -0.165275, -0.072993, -0.0151992, -0.0151435, -0.0144957
161, -2.26256, -0.672569, 28.0584, -0.165275, -0.072993, -0.0151992, -0.0151435, -0.0144957, 0.0488, 0.0795, -2.34791, -0.711592, 26.892, -0.17596, -0.0824544, -0.0463705, -0.0462305, -0.046198
162, -2.34791, -0.711592, 26.892, -0.17596, -0.0824544, -0.0463705, -0.0462305, -0.046198, -0.2981, -0.2104, -2.4289, -0.749767, 25.4439, -0.140385, -0.0662888, -0.0559615, -0.0559631, -0.0559571
163, -2.4289, -0.749767, 25.4439, -0.140385, -0.0662888, -0.0559615, -0.0559631, -0.0559571, -0.0716, 0.4427, -2.50147, -0.783841, 22.7183, -0.160627, -0.0742578, -0.144019, -0.144114, -0.144579
164, -2.50147, -0.783841, 22.7183, -0.160627, -0.0742578, -0.144019, -0.144114, -0.144579, 0.1921, -0.2605, -2.58311, -0.820619, 19.4518, -0.161996, -0.0709079, -0.0583845, -0.0588138, -0.0584664
165, -2.58311, -0.820619, 19.4518, -0.161996, -0.0709079, -0.0583845, -0.0588138, -0.0584664, -0.3223, 0.0397, -2.65982, -0.853398, 17.5683, -0.140276, -0.058765, -0.0957291, -0.0956611, -0.0960346
166, -2.65982, -0.853398, 17.5683, -0.140276, -0.058765, -0.0957291, -0.0956611, -0.0960346, -0.1757, 0.0402, -2.72646, -0.880391, 14.2018, -0.127893, -0.0496069, -0.13388, -0.133852, -0.13425
167, -2.72646, -0.880391, 14.2018, -0.127893, -0.0496069, -0.13388, -0.133852, -0.13425, 0.4511, -0.421, -2.78958, -0.903434, 12.4648, -0.128942, -0.04368, 0.0390416, 0.0385343, 0.0392019
168, -2.78958, -0.903434, 12.4648, -0.128942, -0.04368, 0.0390416, 0.0385343, 0.0392019, -0.3561, -0.289, -2.8436, -0.92173, 14.2374, -0.0776423, -0.0274378, 0.0566022, 0.0566604, 0.0566595
169, -2.8436, -0.92173, 14.2374, -0.0776423, -0.0274378, 0.0566022, 0.0566604, 0.0566595, 0.4739, -0.1886, -2.88321, -0.935171, 17.1624, -0.0905857, -0.0295021, 0.165371, 0.165391, 0.165367
170, -2.88321, -0.935171, 17.1624, -0.0905857, -0.0295021, 0.165371, 0.165391, 0.165367, -0.243, 0.0205, -2.92641, -0.949251, 21.5709, -0.0783107, -0.0257555, 0.116794, 0.116784, 0.116818
171, -2.92641, -0.949251, 21.5709, -0.0783107, -0.0257555, 0.116794, 0.116784, 0.116818, -0.4717, 0.194, -2.95922, -0.960024, 22.8358, -0.0518318, -0.0167596, -0.035515, -0.0356001, -0.0354411
172, -2.95922, -0.960024, 22.8358, -0.0518318, -0.0167596, -0.035515, -0.0356001, -0.0354411, -0.4475, 0.0415, -2.97712, -0.965491, 20.0994, -0.0166488, -0.00400108, -0.146712, -0.146819, -0.146677
173, -2.97712, -0.965491, 20.0994, -0.0166488, -0.00400108, -0.146712, -0.146819, -0.146677, -0.4363, 0.0622, -2.97638, -0.964609, 14.6171, 0.0183832, 0.00659089, -0.233404, -0.233513, -0.23338
174, -2.97638, -0.964609, 14.6171, 0.0183832, 0.00659089, -0.233404, -0.233513, -0.23338, 0.2551, -0.2039, -2.96447, -0.96085, 9.0432, 0.0221174, 0.00673581, -0.130828, -0.130782, -0.130891
175, -2.96447, -0.96085, 9.0432, 0.0221174, 0.00673581, -0.130828, -0.130782, -0.130891, 0.1796, 0.363, -2.96271, -0.959017, 5.681, -0.0207765, 0.00027665, -0.12295, -0.122916, -0.122851
176, -2.96271, -0.959017, 5.681, -0.0207765, 0.00027665, -0.12295, -0.122916, -0.122851, -0.2789, -0.0689, -2.97201, -0.95902, 1.80284, -0.00272312, 0.000615389, -0.147889, -0.14797, -0.147879
177, -2.97201, -0.95902, 1.80284, -0.00272312, 0.000615389, -0.147889, -0.14797, -0.147879, 0.1557, -0.368, -2.96764, -0.958718, -1.08702, 0.0183869, 0.000405225, -0.0358967, -0.0358956, -0.0359022
178, -2.96764, -0.958718, -1.08702, 0.0183869, 0.000405225, -0.0358967, -0.0358956, -0.0359022, -0.415, -0.1009, -2.94711, -0.958857, -2.19761, 0.0647658, -0.0011813, -0.0652675, -0.0652696, -0.0652681
179, -2.94711, -0.958857, -2.19761, 0.0647658, -0.0011813, -0.0652675, -0.0652696, -0.0652681, 0.3468, -0.0987, -2.91467, -0.959571, -3.21037, 0.05573, -0.00126137, 0.0142051, 0.0142189, 0.0141948
180, -2.91467, -0.959571, -3.21037, 0.05573, -0.00126137, 0.0142051, 0.0142189, 0.0141948, 0.2686, -0.49, -2.88539, -0.960362, -0.6493, 0.0692124, -0.00196092, 0.168874, 0.168776, 0.169137
181, -2.88539, -0.960362, -0.6493, 0.0692124, -0.00196092, 0.168874, 0.168776, 0.169137, 0.1311, -0.0657, -2.8506, -0.961094, 5.0033, 0.0661313, -0.000844776, 0.207921, 0.207872, 0.20807
182, -2.8506, -0.961094, 5.0033, 0.0661313, -0.000844776, 0.207921, 0.207872, 0.20807, 0.1097, -0.2313, -2.81535, -0.960511, 11.4229, 0.0749679, 0.0036528, 0.243217, 0.243139, 0.243587
183, -2.81535, -0.960511, 11.4229, 0.0749679, 0.0036528, 0.243217, 0.243139, 0.243587, -0.2997, 0.3558, -2.77804, -0.957621, 16.6393, 0.0729216, 0.00774016, 0.0964137, 0.0967275, 0.0962447
184, -2.77804, -0.957621, 16.6393, 0.0729216, 0.00774016, 0.0964137, 0.0967275, 0.0962447, -0.3164, 0.4924, -2.74567, -0.953846, 16.6355, 0.0563373, 0.00703706, -0.0950627, -0.0948172, -0.0952958
185, -2.74567, -0.953846, 16.6355, 0.0563373, 0.00703706, -0.0950627, -0.0948172, -0.0952958, 0.0099, 0.1269, -2.72115, -0.95066, 13.0394, 0.0412199, 0.00541048, -0.134286, -0.134246, -0.134317
186, -2.72115, -0.95066, 13.0394, 0.0412199, 0.00541048, -0.134286, -0.134246, -0.134317, -0.1414, -0.4296, -2.69186, -0.945932, 10.0603, 0.0849293, 0.0147351, -0.0639074, -0.0639094, -0.063911
187, -2.69186, -0.945932, 10.0603, 0.0849293, 0.0147351, -0.0639074, -0.0639094, -0.063911, -0.2308, -0.4802, -2.63363, -0.935929, 9.25793, 0.151414, 0.025617, 0.00455798, 0.00457303, 0.00458096
188, -2.63363, -0.935929, 9.25793, 0.151414, 0.025617, 0.00455798, 0.00457303, 0.00458096, -0.4039, -0.4377, -2.53828, -0.919921, 9.71548, 0.230528, 0.038717, 0.0204786, 0.020576, 0.0205828
189, -2.53828, -0.919921, 9.71548, 0.230528, 0.038717, 0.0204786, 0.020576, 0.0205828, 0.3574, 0.0407, -2.42245, -0.900335, 11.0093, 0.214622, 0.0365827, 0.0763069, 0.0763106, 0.0764095
190, -2.42245, -0.900335, 11.0093, 0.214622, 0.0365827, 0.0763069, 0.0763106, 0.0764095, 0.2064, 0.3104, -2.32631, -0.883753, 13.0956, 0.168709, 0.0294944, 0.0575928, 0.0576162, 0.0575905
191, -2.32631, -0.883753, 13.0956, 0.168709, 0.0294944, 0.0575928, 0.0576162, 0.0575905, -0.3853, 0.2288, -2.24456, -0.868763, 13.0945, 0.170543, 0.0331788, -0.0686295, -0.0685719, -0.0686288
192, -2.24456, -0.868763, 13.0945, 0.170543, 0.0331788, -0.0686295, -0.0685719, -0.0686288, -0.0055, -0.3781, -2.15248, -0.850358, 11.5113, 0.200287, 0.0404798, -0.0146335, -0.014656, -0.0146758
193, -2.15248, -0.850358, 11.5113, 0.200287, 0.0404798, -0.0146335, -0.014656, -0.0146758, -0.4512, -0.2348, -2.03686, -0.826998, 11.0188, 0.262484, 0.0528029, -0.0362332, -0.036315, -0.0362931
194, -2.03686, -0.826998, 11.0188, 0.262484, 0.0528029, -0.0362332, -0.036315, -0.0362931, -0.339, -0.0273, -1.89386, -0.798709, 9.13944, 0.306622, 0.0590566, -0.0959289, -0.0965935, -0.0962914
195, -1.89386, -0.798709, 9.13944, 0.306622, 0.0590566, -0.0959289, -0.0965935, -0.0962914, -0.3013, 0.1293, -1.73535, -0.769678, 5.32656, 0.327087, 0.0558887, -0.171323, -0.173221, -0.172023
196, -1.73535, -0.769678, 5.32656, 0.327087, 0.0558887, -0.171323, -0.173221, -0.172023, -0.0443, 0.2454, -1.57353, -0.744613, -0.259495, 0.313452, 0.043156, -0.213091, -0.215358, -0.213777
197, -1.57353, -0.744613, -0.259495, 0.313452, 0.043156, -0.213091, -0.215358, -0.213777, -0.2176, 0.1122, -1.41589, -0.727548, -6.88375, 0.319365, 0.023824, -0.249292, -0.25326, -0.250607
198, -1.41589, -0.727548, -6.88375, 0.319365, 0.023824, -0.249292, -0.25326, -0.250607, -0.3162, -0.1131, -1.24964, -0.722812, -14.2034, 0.351746, -0.00773127, -0.257832, -0.263874, -0.261081
199, -1.24964, -0.722812, -14.2034, 0.351746, -0.00773127, -0.257832, -0.263874, -0.261081, -0.3016, 0.1737, -1.07103, -0.735256, -22.2344, 0.357978, -0.0418854, -0.309164, -0.316742, -0.311261
200, -1.07103, -0.735256, -22.2344, 0.357978, -0.0418854, -0.309164, -0.316742, -0.311261, -0.4039, 0.3203, -0.892631, -0.766038, -32.4602, 0.350483, -0.0805223, -0.40865, -0.418972, -0.409326
201, -0.892631, -0.766038, -32.4602, 0.350483, -0.0805223, -0.40865, -0.418972, -0.409326, -0.3094, -0.274, -0.715161, -0.822172, -43.9748, 0.362519, -0.150374, -0.376112, -0.387806, -0.383263
202, -0.715161, -0.822172, -43.9748, 0.362519, -0.150374, -0.376112, -0.387806, -0.383263, -0.2033, 0.4335, -0.543469, -0.906154, -55.2907, 0.317354, -0.178438, -0.429859, -0.441354, -0.429277
203, -0.543469, -0.906154, -55.2907, 0.317354, -0.178438, -0.429859, -0.441354, -0.429277, 0.3778, -0.187, -0.399048, -0.999439, -65.8989, 0.258765, -0.190371, -0.280051, -0.283263, -0.286192
204, -0.399048, -0.999439, -65.8989, 0.258765, -0.190371, -0.280051, -0.283263, -0.286192, -0.0191, -0.0042, -0.282223, -1.0995, -72.6698, 0.210249, -0.21087, -0.211778, -0.217236, -0.215014
205, -0.282223, -1.0995, -72.6698, 0.210249, -0.21087, -0.211778, -0.217236, -0.215014, -0.035, -0.2874, -0.18699, -1.21284, -77.6353, 0.173307, -0.248393, -0.130064, -0.134592, -0.135516
206, -0.18699, -1.21284, -77.6353, 0.173307, -0.248393, -0.130064, -0.134592, -0.135516, 0.4504, -0.0198, -0.110666, -1.33401, -79.6988, 0.131548, -0.224734, -0.0113233, -0.0115263, -0.0142403
207, -0.110666, -1.33401, -79.6988, 0.131548, -0.224734, -0.0113233, -0.0115263, -0.0142403, -0.0067, 0.0852, -0.0524381, -1.44436, -79.7165, 0.103189, -0.217683, -0.00651421, -0.00817613, -0.00778813
208, -0.0524381, -1.44436, -79.7165, 0.103189, -0.217683, -0.00651421, -0.00817613, -0.00778813, 0.2846, 0.4117, -0.00801397, -1.54147, -80.2681, 0.0746947, -0.165484, -0.0323549, -0.0324198, -0.0319441
209, -0.00801397, -1.54147, -80.2681, 0.0746947, -0.165484, -0.0323549, -0.0324198, -0.0319441, 0.4244, -0.0878, 0.023735, -1.61299, -80.0777, 0.054155, -0.126608, 0.0613763, 0.0617983, 0.0606863
210, 0.023735, -1.61299, -80.0777, 0.054155, -0.126608, 0.0613763, 0.0617983, 0.0606863, -0.3809, -0.4795, 0.0507732, -1.68847, -77.7177, 0.0580199, -0.189356, 0.0903308, 0.0897633, 0.0895974
211, 0.0507732, -1.68847, -77.7177, 0.0580199, -0.189356, 0.0903308, 0.0897633, 0.0895974, -0.1173, -0.2543, 0.081755, -1.79626, -74.9396, 0.065404, -0.234464, 0.104215, 0.104216, 0.104217
212, 0.081755, -1.79626, -74.9396, 0.065404, -0.234464, 0.104215, 0.104216, 0.104217, 0.4163, -0.1211, 0.114174, -1.91199, -70.849, 0.0622008, -0.218848, 0.190347, 0.190251, 0.190899
213, 0.114174, -1.91199, -70.849, 0.0622008, -0.218848, 0.190347, 0.190251, 0.190899, -0.3595, 0.3861, 0.145759, -2.01827, -67.0154, 0.0662495, -0.210563, 0.0443135, 0.0452398, 0.0443119
214, 0.145759, -2.01827, -67.0154, 0.0662495, -0.210563, 0.0443135, 0.0452398, 0.0443119, -0.4754, -0.1328, 0.184108, -2.13143, -67.4105, 0.0906297, -0.251711, -0.0568726, -0.0563027, -0.0565433
215, 0.184108, -2.13143, -67.4105, 0.0906297, -0.251711, -0.0568726, -0.0563027, -0.0565433, -0.3319, 0.4637, 0.23108, -2.2594, -71.071, 0.0919907, -0.249616, -0.207004, -0.207353, -0.206983
216, 0.23108, -2.2594, -71.071, 0.0919907, -0.249616, -0.207004, -0.207353, -0.206983, 0.236, 0.0639, 0.274561, -2.37996, -76.9175, 0.0797286, -0.228117, -0.173731, -0.174236, -0.174209
217, 0.274561, -2.37996, -76.9175, 0.0797286, -0.228117, -0.173731, -0.174236, -0.174209, -0.1192, 0.0107, 0.311665, -2.49358, -81.5786, 0.0698307, -0.23517, -0.1609, -0.162458, -0.161664
218, 0.311665, -2.49358, -81.5786, 0.0698307, -0.23517, -0.1609, -0.162458, -0.161664, -0.1516, 0.0775, 0.343414, -2.6124, -86.4369, 0.0569405, -0.24137, -0.180665, -0.182792, -0.181516
219, 0.343414, -2.6124, -86.4369, 0.0569405, -0.24137, -0.180665, -0.182792, -0.181516, -0.3781, 0.2977, 0.368006, -2.73612, -92.9368, 0.0406204, -0.248988, -0.282845, -0.286392, -0.282926
220, 0.368006, -2.73612, -92.9368, 0.0406204, -0.248988, -0.282845, -0.286392, -0.282926, 0.182, -0.3873, 0.382746, -2.86525, -99.7353, 0.0172179, -0.268239, -0.159147, -0.160596, -0.162354
221, 0.382746, -2.86525, -99.7353, 0.0172179, -0.268239, -0.159147, -0.160596, -0.162354, 0.2052, 0.48, 0.388219, -2.98759, -103.931, 0.00724031, -0.213092, -0.158542, -0.159507, -0.157748
222, 0.388219, -2.98759, -103.931, 0.00724031, -0.213092, -0.158542, -0.159507, -0.157748, 0.111, 0.1879, 0.389726, -3.08271, -108.53, -0.00129803, -0.171083, -0.156863, -0.15787, -0.156986
223, 0.389726, -3.08271, -108.53, -0.00129803, -0.171083, -0.156863, -0.15787, -0.156986, 0.0918, 0.407, 0.388352, -3.15709, -113.429, -0.00174253, -0.122757, -0.191005, -0.191677, -0.190085
224, 0.388352, -3.15709, -113.429, -0.00174253, -0.122757, -0.191005, -0.191677, -0.190085, 0.3311, 0.4381, 0.391105, -3.20155, -118.991, 0.0154442, -0.0531441, -0.191231, -0.190813, -0.190048
225, 0.391105, -3.20155, -118.991, 0.0154442, -0.0531441, -0.191231, -0.190813, -0.190048, 0.2403, 0.1536, 0.402811, -3.21513, -123.902, 0.0292682, -0.007267, -0.147361, -0.147029, -0.146911
226, 0.402811, -3.21513, -123.902, 0.0292682, -0.007267, -0.147361, -0.147029, -0.146911, -0.3451, -0.2377, 0.411833, -3.22268, -127.907, -0.000581067, -0.0334684, -0.138256, -0.138875, -0.138534
227, 0.411833, -3.22268, -127.907, -0.000581067, -0.0334684, -0.138256, -0.138875, -0.138534, -0.3998, 0.423, 0.407554, -3.24175, -133.506, -0.0103458, -0.0355767, -0.269396, -0.269961, -0.268973
228, 0.407554, -3.24175, -133.506, -0.0103458, -0.0355767, -0.269396, -0.269961, -0.268973, 0.299, 0.4461, 0.410061, -3.25041, -141.736, 0.0297746, 0.00757384, -0.284871, -0.284779, -0.284557
229, 0.410061, -3.25041, -141.736, 0.0297746, 0.00757384, -0.284871, -0.284779, -0.284557, 0.1028, -0.1379, 0.428778, -3.24266, -148.789, 0.0350411, 0.0155779, -0.198746, -0.1987, -0.198713
230, 0.428778, -3.24266, -148.789, 0.0350411, 0.0155779, -0.198746, -0.1987, -0.198713, 0.4089, -0.4319, 0.446762, -3.23422, -151.816, 0.0349979, 0.0168232, -0.00129902, -0.00134121, -0.00126447
231, 0.446762, -3.23422, -151.816, 0.0349979, 0.0168232, -0.00129902, -0.00134121, -0.00126447, -0.3128, 0.0491, 0.459513, -3.22821, -151.798, 0.016611, 0.00751963, -0.0318851, -0.0318427, -0.0318935
232, 0.459513, -3.22821, -151.798, 0.016611, 0.00751963, -0.0318851, -0.0318427, -0.0318935, 0.0187, 0.1003, 0.466886, -3.22487, -153.187, 0.0183773, 0.00871945, -0.0562624, -0.0562657, -0.0562791
233, 0.466886, -3.22487, -153.187, 0.0183773, 0.00871945, -0.0562624, -0.0562657, -0.0562791, 0.0966, -0.3843, 0.473084, -3.22195, -153.649, -0.00141057, -0.000926607, 0.03762, 0.0375929, 0.0376858
234, 0.473084, -3.22195, -153.649, -0.00141057, -0.000926607, 0.03762, 0.0375929, 0.0376858, -0.3334, 0.3199, 0.470991, -3.22309, -153.655, -0.00434906, -0.00238064, -0.0679816, -0.0679929, -0.0679734
235, 0.470991, -3.22309, -153.655, -0.00434906, -0.00238064, -0.0679816, -0.0679929, -0.0679734, 0.0156, -0.3394, 0.462786, -3.22713, -155.298, -0.028704, -0.0137704, -0.0187779, -0.0187933, -0.0188709
